Filename,Person,Organization
842974_E01238.pdf,"Note)352,990As",Investments
842974_E01238.pdf,Hoi Wa Fong,Walong Holdings Limited
842974_E01238.pdf,Hoi,the Nomination Committee
842974_E01238.pdf,Fenghua Powerlong Huahe,Powerlong Kangjun Property Development Co.
842974_E01238.pdf,Hoi Kin,Investments
842974_E01238.pdf,Hoi Kin Hong,aggregateoutstandingamountsat
842974_E01238.pdf,DIRECTORSSUBSTANTIAL,Powerlong Real Estate Holdings Limited
842974_E01238.pdf,"Note)352,990As",Board
842974_E01238.pdf,HKFRS,HKAS 1
842974_E01238.pdf,Chen,Company
842974_E01238.pdf,Hoi Kin,Board
842974_E01238.pdf,Cap,assets2
842974_E01238.pdf,Powerlong,"HK) Trading Co., Ltd."
842974_E01238.pdf,"RMB740,762,000",THE CONSOLIDATED FINANCIAL STATEMENTS7
842974_E01238.pdf,Liu,Nomination Committee
842974_E01238.pdf,Gaochun Powerlong Plaza,Province/municipalityProjectTypeTotal GFA Properties
842974_E01238.pdf,LimitedINDEPENDENT AUDITOR’S REPORTFor,Board
842974_E01238.pdf,SHEET31 December20242023NotesRMB’000RMB’000LIABILITIESNon-,Holdings Limited
842974_E01238.pdf,Kang,"Sincere Holding Group Co., Ltd."
842974_E01238.pdf,Powerlong,GroupNingbo
842974_E01238.pdf,Kang,鞍鋼集團有限公司
842974_E01238.pdf,Chonqing MunicipalityChongqing,Limited
842974_E01238.pdf,Powerlong,"associates4,074,7734,003,3828,565,4499,563,660Powerlong Real Estate Holdings Limited"
842974_E01238.pdf,Hoi,CHAIRMAN
842974_E01238.pdf,Fenghua Powerlong Huahe,NamePlace
842974_E01238.pdf,Skylong,Family Limited
842974_E01238.pdf,PRC39,Baoqian Commercial Management Co.
842974_E01238.pdf,ofunobservable inputsto,Real Estate Holdings Limited
842974_E01238.pdf,DIRECTORS,"HK) Trading Co., Ltd."
842974_E01238.pdf,Powerlong,deliveredAmount
842974_E01238.pdf,Powerlong,Elite Partners
842974_E01238.pdf,HKFRS,Hong Kong
842974_E01238.pdf,Jun,Sheraton Taicang SuzhouOpening
842974_E01238.pdf,Xiao Lan,THE CONSOLIDATED FINANCIAL
842974_E01238.pdf,Hong,"Real Estate Development Co., Ltd."
842974_E01238.pdf,ARTELS+ Xinxiang,蘇州太倉寶龍福朋喜來登酒店
842974_E01238.pdf,locationGFA,deliveredAmount
842974_E01238.pdf,2023.As,Bond
842974_E01238.pdf,HKFRS,Group
842974_E01238.pdf,"RMB740,762,000",Limited
842974_E01238.pdf,Powerlong,"Real Estate Co., Ltd."
842974_E01238.pdf,Hoi Kin Hong,connectionTotalamount
842974_E01238.pdf,Hoi Wa Fong,Shanghai Yueshang
842974_E01238.pdf,Gaoxin Powerlong Plaza,Real Estate Holdings Limited
842974_E01238.pdf,DIRECTORS,Skylong Family Limited
842974_E01238.pdf,previouslyheld,subsidiaries–––(47)(219)–(266)Depreciation/amortisation
842974_E01238.pdf,Yujiapu Powerlong Plaza,Powerlong Real Estate Holdings Limited
842974_E01238.pdf,Powerlong,ANALYSISLosses
842974_E01238.pdf,Hoi,Prospectus
842974_E01238.pdf,Hoi Wa,DirectorsNumber
842974_E01238.pdf,Hechuan Powerlong Plaza,Limited
842974_E01238.pdf,Powerlong,INFORMATIONPowerlong Real Estate Holdings Limited
842974_E01238.pdf,Powerlong CM,Tricor Trust
842974_E01238.pdf,Powerlong CM,Refine Operations
842974_E01238.pdf,Powerlong,meetingsNotices
842974_E01238.pdf,Hong,Shanghai Exchange
842974_E01238.pdf,HKCGI,the Qualification and Examinations Board of HKICPA
842974_E01238.pdf,GroupQuanzhou,"Real Estate Co., Ltd."
842974_E01238.pdf,CODM,CONSOLIDATED FINANCIAL STATEMENTS5
842974_E01238.pdf,Hoi,Skylong Holdings Limited
842974_E01238.pdf,Hoi Wa Fong,LimitedDirectors
842974_E01238.pdf,Hong,SFO
842974_E01238.pdf,Hai,Limited
842974_E01238.pdf,Hoi Wa,Shanghai Jiashang Digital Technology Company Limited
842974_E01238.pdf,"net409,726391,241Finance",Group
842974_E01238.pdf,Hoi Wa,"Powerlong Group Development Co., Ltd."
842974_E01238.pdf,Xin Fu Zhong Road,SH
842974_E01238.pdf,Liu,the Main Board
842974_E01238.pdf,Hoi Wa Fan,62Powerlong Real Estate Holdings Limited
842974_E01238.pdf,Powerlong,State
842974_E01238.pdf,OVERVIEWProperty DevelopmentAs,Limited
842974_E01238.pdf,Powerlong,THE CONSOLIDATED FINANCIAL STATEMENTS41
842974_E01238.pdf,Powerlong,Instruments
842974_E01238.pdf,Qiaokou Project,南昌高新項目)Commercial
842974_E01238.pdf,Hoi,the Skylong Trust
842974_E01238.pdf,Powerlong,Changeswith New Solutions
842974_E01238.pdf,Powerlong CM,Hong Kong
842974_E01238.pdf,Hoi Wa Fan,SFO
842974_E01238.pdf,million).(Note,Group
842974_E01238.pdf,Powerlong,62Powerlong Real Estate Holdings Limited
842974_E01238.pdf,DIRECTORS,Family Limited
842974_E01238.pdf,Leung Wai Yan,HK) Limited
842974_E01238.pdf,Powerlong,"HK$7,165,0947,703,634"
842974_E01238.pdf,Hong,CHAIRMAN
842974_E01238.pdf,Powerlong Tower,"5,495,197)(2,572,018)1,450,5627,196,3388,934,214"
842974_E01238.pdf,Chonqing MunicipalityChongqing,Holdings Limited
842974_E01238.pdf,Ngai,Hong Kong
842974_E01238.pdf,Powerlong,operations珠海寶龍置業有限公司Zhuhai Powerlong Property Development Co.
842974_E01238.pdf,Hoi Wa,CompanyShare
842974_E01238.pdf,Powerlong,NoteXiamen Tong’anPowerlong
842974_E01238.pdf,中國商業地產傑出領袖人物,Influential Entrepreneur
842974_E01238.pdf,Hong Feng,LimitedDirectors
842974_E01238.pdf,Wa Fong,Shanghai Jiashang Digital Technology Company Limited
842974_E01238.pdf,HKCGI,Board
842974_E01238.pdf,Powerlong,"LIABILITIESTotal equity49,398,67955,318,84062,601,59462,407,45251,801,166LiabilitiesNon-"
842974_E01238.pdf,ARTELS+ Xinxiang,Sheraton
842974_E01238.pdf,December20242023NoteRMB’000RMB’000Cash,"equipment193,205115,110 Proceeds"
842974_E01238.pdf,Powerlong,Huihong Management
842974_E01238.pdf,Powerlong,Powerlong Property Development Co.
842974_E01238.pdf,Ngai,Group
842974_E01238.pdf,"Youngor Baolong Real Estate Co., Ltd.","the GroupShanghai Mijie Property Management Co., Ltd."
842974_E01238.pdf,Powerlong,"equipment193,205115,110 Proceeds"
842974_E01238.pdf,Cap,THE CONSOLIDATED FINANCIAL
842974_E01238.pdf,Hoi,鞍鋼集團有限公司
842974_E01238.pdf,Hoi,the Fujian Youth Federation
842974_E01238.pdf,Ngai,Finance Expert Consultants
842974_E01238.pdf,Kang,"Dalian Wanda Group Co., Ltd."
842974_E01238.pdf,POWERLONG,SH
842974_E01238.pdf,"RMB740,762,000",Holdings Limited
842974_E01238.pdf,Ngai,the Shanghai Stock Exchange
842974_E01238.pdf,DIRECTORSSUBSTANTIAL,Sky Infinity Family Limited
842974_E01238.pdf,Hong,Prospectus
842974_E01238.pdf,Fenghua Powerlong Huaxiang,THE CONSOLIDATED FINANCIAL
842974_E01238.pdf,Powerlong,Powerlong Real Estate Holdings Limited29MANAGEMENT
842974_E01238.pdf,Hoi Kin,the Nomination Committee
842974_E01238.pdf,Liu,上海溢臻投資管理有限公司
842974_E01238.pdf,Hechuan Powerlong Plaza,Holdings Limited
842974_E01238.pdf,"Hoi21,37621,37621,37621,376––Unsecured",the In-Scope Debt
842974_E01238.pdf,DIRECTORS,"HK) Trading Co., Ltd"
842974_E01238.pdf,PRC39,Powerlong Real Estate Management Co.
842974_E01238.pdf,Hoi Kin Hong,THE CONSOLIDATED FINANCIAL
842974_E01238.pdf,Jun,"companyRMB10,000,00060%40%Property"
842974_E01238.pdf,Xiao,The Nomination Committee
842974_E01238.pdf,Hoi Wa Fan,Prospectus
842974_E01238.pdf,Jun,"Real Estate Development Co., Ltd."
842974_E01238.pdf,Qiaokou Project,Real Estate Holdings Limited
842974_E01238.pdf,Cap,Powerlong Real Estate Holdings LimitedCONSOLIDATED STATEMENT
842974_E01238.pdf,Hong,Skylong Holdings Limited
842974_E01238.pdf,03380.HK,Company
842974_E01238.pdf,Kang,"Baoming Real Estate Development Co., Ltd."
842974_E01238.pdf,Xiao,Powerlong Real Estate Holdings
842974_E01238.pdf,Chen,Huihong Management
842974_E01238.pdf,DIRECTORS,treasury
842974_E01238.pdf,Powerlong,Prospectus
842974_E01238.pdf,Wenchuanggang Project,Powerlong Land
842974_E01238.pdf,Hai,Holdings Limited
842974_E01238.pdf,Xiao Lan,LimitedDirectors
842974_E01238.pdf,Hai,RegionWest
842974_E01238.pdf,OVERVIEWProperty DevelopmentAs,Holdings Limited
842974_E01238.pdf,Ningbo Wujiangkou Jianghuicheng,Province/municipalityProjectTypeTotal GFA Properties
842974_E01238.pdf,Liu Xiao Lan,The Nomination Committee
842974_E01238.pdf,Hoi Wa Fan,Skylong Holdings Limited
842974_E01238.pdf,Hong,the Skylong Trust
842974_E01238.pdf,Hoi,SH
842974_E01238.pdf,Powerlong Fumin,"Real Estate Development Co., Ltd."
842974_E01238.pdf,RESERVESMerger reserveCurrencyexchangerevaluationreservesStatutoryreservesShare-basedcompensationreservesRevaluation,Limited
842974_E01238.pdf,Hong,Bank of China
842974_E01238.pdf,Liu Xiao Lan,Powerlong Real Estate Holdings
842974_E01238.pdf,E.1.2,Remuneration Committee
842974_E01238.pdf,Yiu Wah,LimitedCertified Public Accountants
842974_E01238.pdf,RESERVESMerger reserveCurrencyexchangerevaluationreservesStatutoryreservesShare-basedcompensationreservesRevaluation,interestsTotal
842974_E01238.pdf,Powerlong,follows:31 December20242023RMB’000RMB’000Current income tax
842974_E01238.pdf,Powerlong,"Group Development Co., Ltd."
842974_E01238.pdf,Hoi Kin,Prospectus
842974_E01238.pdf,DIRECTORS,the Board of Directors
842974_E01238.pdf,Shih,Central Queensland University
842974_E01238.pdf,Wai Yan,Powerlong Real Estate Holdings
842974_E01238.pdf,Hoi Wa,the Main Board
842974_E01238.pdf,Hong,Andrews University of Michigan
842974_E01238.pdf,大連萬達集團股份有限公司,Group
842974_E01238.pdf,Powerlong,"properties1,907,7441,813,970Income"
842974_E01238.pdf,Skylong,Sky Infinity
842974_E01238.pdf,Hoi Wa Fong,the CompanySky Infinity Holdings LimitedShareholder of the Company
842974_E01238.pdf,December20242023RMB’000RMB’000Increase/(decrease,"HK$(356,609)(383,777"
842974_E01238.pdf,"net5,333,8464,007,038Share",SH
842974_E01238.pdf,Jian Ping,Company
842974_E01238.pdf,Hoi,Huihong Trust
842974_E01238.pdf,1329.HK,Company
842974_E01238.pdf,Powerlong Land,Changshu Guli
842974_E01238.pdf,Hoi Wa,Family Limited
842974_E01238.pdf,Hoi Kin,Skylong Holdings Limited
842974_E01238.pdf,Cap,Powerlong Real Estate Holdings Limited
842974_E01238.pdf,Hoi Wa FongPowerlong,"Group Development Co., Ltd."
842974_E01238.pdf,POWERLONG CMPowerlong,Board
842974_E01238.pdf,Hoi,Management
842974_E01238.pdf,2023.As,"Shanghai Powerlong Industrial Development Co., Ltd."
842974_E01238.pdf,Powerlong,THE CONSOLIDATED FINANCIAL STATEMENTS17
842974_E01238.pdf,Hoi Wa FanClose,Sky Infinity
842974_E01238.pdf,DIRECTORS,the Group for
842974_E01238.pdf,DIRECTORS,REMUNERATIONThe Remuneration Committee
842974_E01238.pdf,Jun,the PRC諸暨潤龍置業有限公司Zhuji Runlong Property Development Co.
842974_E01238.pdf,Hoi Kin,"Group Development Co., Ltd."
842974_E01238.pdf,Powerlong,202104Powerlong Real Estate Holdings Limited
842974_E01238.pdf,Mei,Remuneration Committee
842974_E01238.pdf,Fenghua Powerlong Huaxiang,Powerlong Real Estate Holdings Limited
842974_E01238.pdf,Zhang,"Powerlong Real Estate Co., Ltd."
842974_E01238.pdf,Wa Fong,the Main Board
842974_E01238.pdf,Powerlong,Tianjin Powerlong City Company
842974_E01238.pdf,Hong,dateof incorporation
842974_E01238.pdf,Zhang Hong Feng,Limited
842974_E01238.pdf,Wa Fong,SFO
842974_E01238.pdf,PRC39,the PRC淮安德百信置業有限公司Huaian Debaixin Property Development Co.
842974_E01238.pdf,Leung,SH
842974_E01238.pdf,Hoi Kin Hong,Powerlong Real Estate Holdings Limited
842974_E01238.pdf,Beiwei Powerlong Plaza,Zhangjiagang Project
842974_E01238.pdf,Powerlong,Wuhan Caidian
842974_E01238.pdf,Tower1399,KY1-1104
842974_E01238.pdf,Wenchuanggang Project,Real Estate Holdings Limited
842974_E01238.pdf,DIRECTORS,the East China Normal University
842974_E01238.pdf,Hai Di,SH
842974_E01238.pdf,Cap,InstrumentsNon
842974_E01238.pdf,Powerlong,Anbao Real Estate Development Company Limited
842974_E01238.pdf,Kang,Jinlong Industrial Development Co.
842974_E01238.pdf,Powerlong,andresidentialpropertymanagementOtherpropertydevelopmentrelatedbusinessesGroupRMB’000RMB’000RMB’000RMB’000RMB’000Gross
842974_E01238.pdf,Hong,Pataca
842974_E01238.pdf,Lee Garden One,KY1-1104
842974_E01238.pdf,Powerlong Land,Guangdong ProvinceZhongshan Qijiang Project
842974_E01238.pdf,Cap,Finance
842974_E01238.pdf,Powerlong,南京鳳匯項目二期)Commercial/residential
842974_E01238.pdf,Hong,SH
842974_E01238.pdf,December20242023RMB’000RMB’000Loss,Group
842974_E01238.pdf,Powerlong Yingju,"Real Estate Development Co., Ltd."
842974_E01238.pdf,SHEET31 December20242023202220212020RMB’000RMB’000RMB’000RMB’000RMB’000AssetsNon-current,"LIABILITIESTotal equity49,398,67955,318,84062,601,59462,407,45251,801,166LiabilitiesNon-"
842974_E01238.pdf,NingboGaoxinPowerlong PlazaOpening,MALLFUJIAN PROVINCE21Annual Report
842974_E01238.pdf,Kang,NamePlace
842974_E01238.pdf,RESERVESMerger reserveCurrencyexchangerevaluationreservesStatutoryreservesShare-basedcompensationreservesRevaluation,Holdings Limited
842974_E01238.pdf,Qun Feng,the Association of Chartered Certified Accountants
842974_E01238.pdf,Hoi Wa,"HK) Trading Co., Ltd"
842974_E01238.pdf,Powerlong Yingju Real Estate Co.,"Real Estate Development Co., Ltd."
842974_E01238.pdf,Powerlong,南昌高新項目)Commercial
842974_E01238.pdf,Yiu Wah,KTC
842974_E01238.pdf,DIRECTORS,Sky Infinity
842974_E01238.pdf,HKFRS,Company
842974_E01238.pdf,Wa Fan,62Powerlong Real Estate Holdings Limited
842974_E01238.pdf,Zu Yu,Group
842974_E01238.pdf,Jun,Jiayu Property Development Co.
842974_E01238.pdf,Hong,Real Estate Development Co.
842974_E01238.pdf,PRC39,"Real Estate Development Co., Ltd."
842974_E01238.pdf,Shih Sze Ni,SFO
842974_E01238.pdf,Hoi Kin Hong,LimitedDirectors
842974_E01238.pdf,Hong,2020)Amendments
842974_E01238.pdf,Hoi,CompanyThe
842974_E01238.pdf,GAINS/(LOSSES,Real Estate Holdings Limited
842974_E01238.pdf,CODM,Real Estate Holdings Limited
842974_E01238.pdf,Powerlong,Zhangjiagang Project
842974_E01238.pdf,Powerlong,KTC Partners
842974_E01238.pdf,Qun Feng,development department
842974_E01238.pdf,Hoi,"RMB34,837,000"
842974_E01238.pdf,Powerlong,Powerlong Real Estate Holdings LimitedDIRECTORSExecutive
842974_E01238.pdf,Jun,ChinaARTELS+
842974_E01238.pdf,Hoi Wa,the Sky Infinity Trust
842974_E01238.pdf,Wa Fan,SFO
842974_E01238.pdf,Skylong,Real Estate Holdings Limited
842974_E01238.pdf,2023.As,Group
842974_E01238.pdf,Hoi,aggregateoutstandingamountsat
842974_E01238.pdf,Powerlong,SH
842974_E01238.pdf,HKCGI,Governance Committee
842974_E01238.pdf,Leung,Management
842974_E01238.pdf,Powerlong Land,Property Development Co.
842974_E01238.pdf,Tianchang Project,Zhangjiagang Project
842974_E01238.pdf,Wai Yan,Limited
842974_E01238.pdf,Hai,HK) Limited
842974_E01238.pdf,Chen,Powerlong Land
842974_E01238.pdf,Skylong,"corporation1,825,071,00044.08%Skylong Holdings Limited"
842974_E01238.pdf,Gaochun Powerlong Plaza,GFA
842974_E01238.pdf,Liu,GFA
842974_E01238.pdf,PRC39,"Powerlong Real Estate Co., Ltd."
842974_E01238.pdf,Tower1399,Hong Kong
842974_E01238.pdf,Hong,Management
842974_E01238.pdf,Powerlong,"net(1,994,601)Loss"
842974_E01238.pdf,Powerlong,FINANCIAL RISK MANAGEMENTThe Group’s
842974_E01238.pdf,Jun,operations杭州龍耀實業有限公司Hangzhou
842974_E01238.pdf,MANAGEMENTHUANG Yao Ming,Company
842974_E01238.pdf,Powerlong,2020)Amendments
842974_E01238.pdf,"Note)352,990As",SH
842974_E01238.pdf,DIRECTORS,the Securities and Futures Ordinance
842974_E01238.pdf,Hai,Commercial Operational Services
842974_E01238.pdf,Shih Sze Ni Cecilia,Real Estate Holdings Limited
842974_E01238.pdf,Puyan Jiedao,Changeswith New Solutions
842974_E01238.pdf,Hong,University of Wolverhampton
842974_E01238.pdf,Xiao Lan,Code
842974_E01238.pdf,Shih,Shareholders
842974_E01238.pdf,Ngai,the Qualification and Examinations Board of HKICPA
842974_E01238.pdf,Hoi Wa,the Board of Directors
842974_E01238.pdf,Hoi Kin,SH
842974_E01238.pdf,Powerlong,Baoxin Real Estate Development Co.
842974_E01238.pdf,Yunfu,Real Estate Holdings Limited
842974_E01238.pdf,Hoi,the Huihong Share Award Scheme
842974_E01238.pdf,Wang Ping Hui,Hong Kong
842974_E01238.pdf,Hong,Hong Kong Institute of Certified Public Accountants
842974_E01238.pdf,Hong,CONTINUED)NamePlace
842974_E01238.pdf,December20242023NoteRMB’000RMB’000Cash,Real Estate Holdings Limited
842974_E01238.pdf,Limitada,Companhia de Construcao e Investmento Predialpou Long
842974_E01238.pdf,Hong,HKAS 1Non
842974_E01238.pdf,9909.HK,Management
842974_E01238.pdf,Powerlong CM,Company
842974_E01238.pdf,Hoi,Influential Entrepreneur
842974_E01238.pdf,Powerlong,Management
842974_E01238.pdf,Wang Ping Hui,Group
842974_E01238.pdf,DIRECTORS,The Bank of East Asia Limited
842974_E01238.pdf,December20242023RMB’000RMB’000Guarantees,Powerlong Real Estate Holdings
842974_E01238.pdf,Powerlong,Hong Kong洪誠企業管理（香港）有限公司Hongcheng Enterprise Management
842974_E01238.pdf,Hoi,connectionTotalamount
842974_E01238.pdf,中國房地產百強企業家,the Commercial Real Estate Industry
842974_E01238.pdf,Hoi Wa Fong,Shanghai Jiashang Digital Technology Company Limited
842974_E01238.pdf,CODM,"loss9,373117,889Total"
842974_E01238.pdf,Qing Ping,Company
842974_E01238.pdf,Hoi Wa Fong,"Powerlong Group Development Co., Ltd."
842974_E01238.pdf,Sze Ni Cecilia,Real Estate Holdings Limited
842974_E01238.pdf,Xiao,THE CONSOLIDATED FINANCIAL
842974_E01238.pdf,Cap,"840,174)(917,201)Repayments"
842974_E01238.pdf,locationGFA,Management
842974_E01238.pdf,Wa Fan,Prospectus
842974_E01238.pdf,Taicang Powerlong Land,Powerlong Land
842974_E01238.pdf,Powerlong CM,Board
842974_E01238.pdf,Hai Di,Vistra Corporate Services
842974_E01238.pdf,DIRECTORS,Shanghai YueshangOn
842974_E01238.pdf,中國商業地產行業傑出貢獻獎,the Building of Socialism
842974_E01238.pdf,Jun,dateof incorporation
842974_E01238.pdf,Cap,"5,495,197)(2,572,018)1,450,5627,196,3388,934,214"
842974_E01238.pdf,Qing Ping,Board
842974_E01238.pdf,PRC39,the PRC諸暨潤龍置業有限公司Zhuji Runlong Property Development Co.
842974_E01238.pdf,DIRECTORS,Real Estate Holdings Limited
842974_E01238.pdf,Powerlong,CONTINUED)NamePlace
842974_E01238.pdf,Ngai,Beijing Capital Grand Limited
842974_E01238.pdf,Gaochun Powerlong Plaza,Powerlong Real Estate Holdings
842974_E01238.pdf,Powerlong,HKAS 1Non
842974_E01238.pdf,Ngai,the Hong Kong Institute of Certified Public Accountants
842974_E01238.pdf,Cap,CONTINUED)3.2 Capital risk managementThe Group
842974_E01238.pdf,"net5,333,8464,007,038Share",assets2
842974_E01238.pdf,Hai,Ningbo Youngor
842974_E01238.pdf,Hoi Wa Fan,Powerlong Real Estate Holdings
842974_E01238.pdf,Liu Xiao Lan,THE CONSOLIDATED FINANCIAL
842974_E01238.pdf,Hoi Kin Hong,the Board
842974_E01238.pdf,Wa Fan,Skylong Holdings Limited
842974_E01238.pdf,Hong,CompanyThe
842974_E01238.pdf,GroupQuanzhou,Real Estate Holdings Limited
842974_E01238.pdf,GroupQuanzhou,GroupQuanzhou
842974_E01238.pdf,Hoi,Fudan University
842974_E01238.pdf,Hoi Wa Fong,CompanyShare
842974_E01238.pdf,Ding,Group
842974_E01238.pdf,Hong,aggregateoutstandingamountsat
842974_E01238.pdf,DIRECTORS,"corporation1,825,071,00044.08%Skylong Holdings Limited"
842974_E01238.pdf,Fenghua Powerlong Huaxiang,Baoqian Commercial Management Co.
842974_E01238.pdf,Nanhu Project,Powerlong Land
842974_E01238.pdf,Powerlong Fumin,dateof incorporation
842974_E01238.pdf,CODM,CONSOLIDATED FINANCIAL STATEMENTS5 SEGMENT INFORMATIONThe
842974_E01238.pdf,Jun,DBA
842974_E01238.pdf,DIRECTORS,AUDITOR
842974_E01238.pdf,Powerlong,Suqian Powerlong Property Development Company Limited
842974_E01238.pdf,GAINS/(LOSSES,Limited
842974_E01238.pdf,Powerlong,"Baoming Real Estate Development Co., Ltd."
842974_E01238.pdf,December20242023NotesRMB’000RMB’000ASSETSNon,SH
842974_E01238.pdf,CODM,Limited
842974_E01238.pdf,"RMB1,431,6041,511,4901,431,6041,511,490",Real Estate Holdings Limited
842974_E01238.pdf,Chen,Real Estate Holdings Limited
842974_E01238.pdf,PROPERTIESCompletedinvestmentpropertiesInvestmentpropertiesunderconstructionTotalRMB’000RMB’000RMB’000Year,Real Estate Holdings Limited
842974_E01238.pdf,Hai,"the GroupShanghai Baoshen Digital Technology Co., Ltd."
842974_E01238.pdf,Wai Yan,Holdings Limited
842974_E01238.pdf,Skylong,Limited
842974_E01238.pdf,Powerlong,"Holdings LimitedBeneficial owner249,523,0006.03%Walong Holdings LimitedBeneficial"
842974_E01238.pdf,Powerlong,111Annual Report
842974_E01238.pdf,LimitedINDEPENDENT AUDITOR’S REPORTFor,Real Estate Holdings Limited
842974_E01238.pdf,Hong,HKAS
842974_E01238.pdf,Skylong,interestsTotal
842974_E01238.pdf,Hai,Property Development Co.
842974_E01238.pdf,Jun,Real Estate Development Co.
842974_E01238.pdf,Powerlong,CompanyThe
842974_E01238.pdf,Hoi Wa,Sky Infinity
842974_E01238.pdf,DIRECTORSHOI Kin Hong,Board
842974_E01238.pdf,Kang,the Association of International Accountants
842974_E01238.pdf,Lee Garden One,the Board
842974_E01238.pdf,POWERLONG PLAZAXIAMEN,Real Estate Holdings Limited
842974_E01238.pdf,Hoi,Research Team
842974_E01238.pdf,RESERVESMerger reserveCurrencyexchangerevaluationreservesStatutoryreservesShare-basedcompensationreservesRevaluation,OCI
842974_E01238.pdf,HKFRS,HKAS 8
842974_E01238.pdf,Powerlong,REPORTThe Group’s
842974_E01238.pdf,Hoi Wa FanClose,Limited
842974_E01238.pdf,Powerlong,"the GroupChangshu Shibao Real Estate Development Co., Ltd."
842974_E01238.pdf,Powerlong Land,2019Limited
842974_E01238.pdf,Hong,Hong Kong鵬燁企業管理（香港）有限公司Pengye Enterprise Management
842974_E01238.pdf,Skylong,the “Group
842974_E01238.pdf,Hoi Wa,All-China Federation of Returned Overseas Chinese
842974_E01238.pdf,Basic(139.2)(64.1)9.9144.7147.1,the Company for the year
842974_E01238.pdf,Kang,Greenland Holdings Group Company Limited
842974_E01238.pdf,Powerlong Fumin,Real Estate Development Co.
842974_E01238.pdf,Tower1399,the Company for the year
842974_E01238.pdf,Hoi Wa FongPowerlong,CompanyThe
842974_E01238.pdf,Hong,Auditor
842974_E01238.pdf,Yunfu,Limited
842974_E01238.pdf,DIRECTORSSUBSTANTIAL,SFO
842974_E01238.pdf,Hoi Kin HongHoi Wa FongDirectorDirector,Powerlong Real Estate Holdings
842974_E01238.pdf,assetsGoodwill,Goodwill
842974_E01238.pdf,Hong,connectionTotalamount
842974_E01238.pdf,Hoi Kin HongHoi Wa FongDirectorDirector,Powerlong Real Estate Holdings LimitedCONSOLIDATED STATEMENT OF COMPREHENSIVE INCOMEYear
842974_E01238.pdf,Hoi Kin,CompanyThe
842974_E01238.pdf,Wa Fong,Sky Infinity
842974_E01238.pdf,Wa Fong,China Overseas Friendship Association
842974_E01238.pdf,Hai,Yuanda Industrial Investment Co.
842974_E01238.pdf,Liu Xiao LanMs,Limited
842974_E01238.pdf,SHEET31 December20242023202220212020RMB’000RMB’000RMB’000RMB’000RMB’000AssetsNon-current,SH
842974_E01238.pdf,Zhang,Powerlong Land
842974_E01238.pdf,Powerlong Fumin,Baoxin Real Estate Development Co.
842974_E01238.pdf,Hoi Kin,aggregateoutstandingamountsat
842974_E01238.pdf,Hoi,RSA
842974_E01238.pdf,Kang,Powerlong Real Estate Holdings Limited
842974_E01238.pdf,GroupQuanzhou,"the GroupChangshu Shibao Real Estate Development Co., Ltd."
842974_E01238.pdf,Skylong,Cayman) Ltd.
842974_E01238.pdf,Powerlong,the Huihong Share Award Scheme
842974_E01238.pdf,Hai,"Tianqu Real Estate Co., Ltd."
842974_E01238.pdf,Hoi,THE CONSOLIDATED FINANCIAL
842974_E01238.pdf,Hoi Wa,"subsidiaries6,306,8636,306,863Amounts"
842974_E01238.pdf,Cicheng Huguang Tianyue,Province/municipalityProjectTypeTotal GFA Properties
842974_E01238.pdf,Yunshang Jiayuan,Land Lot Shuoyuan
842974_E01238.pdf,Wa Fong,All-China Federation of Returned Overseas Chinese
842974_E01238.pdf,Ding Zu,Group
842974_E01238.pdf,Xin Fu Zhong Road,Powerlong Real Estate Holdings Limited
842974_E01238.pdf,HANGZHOUZHEJIANG,Real Estate Holdings Limited
842974_E01238.pdf,Hong,ZoneGuangdong-
842974_E01238.pdf,DIRECTORS,Limited
842974_E01238.pdf,DIRECTORS,CONTINUED)(a
842974_E01238.pdf,Liu,Limited
842974_E01238.pdf,Powerlong Yingju,dateof incorporation
842974_E01238.pdf,Powerlong CM,Powerlong Commercial Management Holdings Limited
842974_E01238.pdf,DIRECTORS,interestsTotal
842974_E01238.pdf,Xiao Qing Ping,LimitedDirectors
842974_E01238.pdf,Liu Xiao Lan,Powerlong Real Estate Holdings Limited
842974_E01238.pdf,Ningbo Wujiangkou Jianghuicheng,GFA
842974_E01238.pdf,Jun,Powerlong Real Estate Holdings
842974_E01238.pdf,Hoi Wa Fong,the Main Board
842974_E01238.pdf,Powerlong,Powerlong Xinghui Enterprise Management Co.
842974_E01238.pdf,Zhang,Powerlong Real Estate Development Co.
842974_E01238.pdf,GAINS/(LOSSES,Holdings Limited
842974_E01238.pdf,CODM,Holdings Limited
842974_E01238.pdf,Powerlong Yingju Real Estate Co.,dateof incorporation
842974_E01238.pdf,Powerlong,Jinlong Industrial Development Co.
842974_E01238.pdf,Lee Garden One,Requisition
842974_E01238.pdf,Skylong,Holdings Limited
842974_E01238.pdf,TOD Fengyong New,Powerlong Real Estate Holdings Limited
842974_E01238.pdf,Xiao,LimitedDirectors
842974_E01238.pdf,Shih,Company
842974_E01238.pdf,Hoi Wa,Real Estate Holdings Limited
842974_E01238.pdf,1329.HK,China Communications Construction Company Limited
842974_E01238.pdf,"net5,333,8464,007,038Share",THE CONSOLIDATED FINANCIAL
842974_E01238.pdf,Leung Wai Yan,Ugland House
842974_E01238.pdf,Hoi Wa Fong,Family Limited
842974_E01238.pdf,Kang,Group
842974_E01238.pdf,Cap,Hong Kong Financial Reporting Standards
